VendaItemID;PedidoID;Data;ClienteID;ProdutoID;LojaID;VendedorID;CanalVenda;FormaPagamento;Quantidade;PrecoUnitario;CustoUnitario;PercentualDesconto;ValorBruto;ValorDesconto;ValorLiquido;CustoTotal
1067;10647;2025-01-12;246;42;12;25;Loja Fisica;Cartao Debito;1;178,86;79,00;0;178,86;0,00;178,86;79,00
1068;10647;2025-01-12;246;60;12;25;Loja Fisica;Pix;1;201,75;142,00;0,10;201,75;20,18;181,57;142,00
1069;10647;2025-01-12;246;23;12;25;Loja Fisica;Pix;4;84,30;53,00;0,08;337,20;26,98;310,22;212,00
1070;10648;2024-12-05;251;5;3;1;Loja Fisica;Cartao Debito;2;377,97;239,00;0,05;755,94;37,80;718,14;478,00
1071;10648;2024-12-05;251;50;3;1;Loja Fisica;Cartao Debito;1;142,61;60,00;0,05;142,61;7,13;135,48;60,00
1072;10648;2024-12-05;251;69;3;1;Loja Fisica;Pix;1;128,89;80,00;0,15;128,89;19,33;109,56;80,00
1073;10648;2024-12-05;251;4;3;1;Loja Fisica;Pix;1;486,34;312,00;0,15;486,34;72,95;413,39;312,00
1074;10649;2025-02-11;788;57;12;40;Loja Fisica;Cartao Credito;1;97,18;57,00;0;97,18;0,00;97,18;57,00
1075;10650;2025-08-16;740;19;2;21;Loja Fisica;Pix;3;335,99;161,00;0,15;1007,97;151,20;856,77;483,00
1076;10651;2024-12-03;711;32;11;33;Loja Fisica;Cartao Credito;2;532,43;285,00;0;1064,86;0,00;1064,86;570,00
1077;10651;2024-12-03;711;58;11;33;Loja Fisica;Cartao Credito;2;490,22;308,00;0,08;980,44;78,44;902,00;616,00
1078;10651;2024-12-03;711;4;11;33;Loja Fisica;Pix;1;486,34;312,00;0;486,34;0,00;486,34;312,00
1079;10652;2024-11-10;163;38;12;38;Loja Fisica;Pix;1;639,39;299,00;0,15;639,39;95,91;543,48;299,00
1080;10653;2024-10-26;264;75;7;13;E-commerce;Cartao Credito;1;195,44;110,00;0,08;195,44;15,64;179,80;110,00
1081;10654;2025-06-04;530;45;12;25;Loja Fisica;Cartao Debito;2;685,07;296,00;0,08;1370,14;109,61;1260,53;592,00
1082;10654;2025-06-04;530;48;12;25;Loja Fisica;Pix;1;207,39;147,00;0,05;207,39;10,37;197,02;147,00
1083;10655;2025-05-08;496;44;3;1;Marketplace;Cartao Credito;1;464,54;216,00;0;464,54;0,00;464,54;216,00
1084;10656;2024-05-02;202;68;11;17;Loja Fisica;Cartao Credito;3;106,02;75,00;0,10;318,06;31,81;286,25;225,00
1085;10657;2025-02-12;102;71;11;31;Marketplace;Pix;3;193,81;118,00;0,15;581,43;87,21;494,22;354,00
1086;10658;2024-02-27;581;32;8;9;Loja Fisica;Cartao Credito;1;532,43;285,00;0,10;532,43;53,24;479,19;285,00
1087;10659;2024-04-03;195;67;12;25;E-commerce;Cartao Credito;1;595,86;264,00;0;595,86;0,00;595,86;264,00
1088;10659;2024-04-03;195;75;12;25;E-commerce;Pix;1;195,44;110,00;0;195,44;0,00;195,44;110,00
1089;10659;2024-04-03;195;41;12;25;E-commerce;Cartao Credito;2;604,17;281,00;0;1208,34;0,00;1208,34;562,00
1090;10660;2024-03-26;203;39;8;43;Loja Fisica;Cartao Credito;1;135,97;82,00;0,08;135,97;10,88;125,09;82,00
1091;10660;2024-03-26;203;57;8;43;Loja Fisica;Pix;2;97,18;57,00;0;194,36;0,00;194,36;114,00
1092;10661;2025-04-12;258;23;1;37;E-commerce;Pix;1;84,30;53,00;0,05;84,30;4,21;80,08;53,00
1093;10661;2025-04-12;258;39;1;37;E-commerce;Cartao Credito;1;135,97;82,00;0,08;135,97;10,88;125,09;82,00
1094;10662;2025-07-28;317;63;9;12;E-commerce;Cartao Credito;1;448,17;301,00;0,08;448,17;35,85;412,32;301,00
1095;10663;2024-03-08;690;44;7;36;Loja Fisica;Boleto;2;464,54;216,00;0,08;929,08;74,33;854,75;432,00
1096;10663;2024-03-08;690;14;7;36;Loja Fisica;Cartao Credito;2;410,81;210,00;0;821,62;0,00;821,62;420,00
1097;10663;2024-03-08;690;68;7;36;Loja Fisica;Cartao Credito;1;106,02;75,00;0,10;106,02;10,60;95,42;75,00
1098;10664;2025-08-07;159;22;11;33;Loja Fisica;Pix;2;489,98;310,00;0,08;979,96;78,40;901,56;620,00
1099;10665;2025-06-12;670;30;8;43;E-commerce;Cartao Debito;3;559,42;244,00;0,05;1678,26;83,91;1594,35;732,00
1100;10666;2025-01-14;314;58;3;27;Loja Fisica;Cartao Credito;1;490,22;308,00;0,08;490,22;39,22;451,00;308,00
1101;10667;2025-02-17;419;36;1;37;Loja Fisica;Cartao Credito;1;476,13;295,00;0,10;476,13;47,61;428,52;295,00
1102;10667;2025-02-17;419;33;1;37;Loja Fisica;Cartao Credito;1;122,35;81,00;0;122,35;0,00;122,35;81,00
1103;10668;2025-01-26;572;65;6;16;Loja Fisica;Cartao Credito;1;361,13;233,00;0;361,13;0,00;361,13;233,00
1104;10669;2024-11-29;492;50;12;6;Marketplace;Pix;2;142,61;60,00;0,10;285,22;28,52;256,70;120,00
1105;10669;2024-11-29;492;49;12;6;Marketplace;Pix;1;93,60;65,00;0;93,60;0,00;93,60;65,00
1106;10670;2025-01-13;292;42;8;9;Loja Fisica;Cartao Credito;4;178,86;79,00;0,10;715,44;71,54;643,90;316,00
1107;10671;2024-06-03;307;32;10;29;Loja Fisica;Boleto;1;532,43;285,00;0,08;532,43;42,59;489,84;285,00
1108;10671;2024-06-03;307;68;10;29;Loja Fisica;Cartao Credito;2;106,02;75,00;0,10;212,04;21,20;190,84;150,00
1109;10672;2024-03-10;729;58;12;32;E-commerce;Cartao Credito;2;490,22;308,00;0;980,44;0,00;980,44;616,00
1110;10672;2024-03-10;729;59;12;32;E-commerce;Pix;1;39,89;28,00;0;39,89;0,00;39,89;28,00
1111;10672;2024-03-10;729;33;12;32;E-commerce;Cartao Credito;1;122,35;81,00;0;122,35;0,00;122,35;81,00
1112;10672;2024-03-10;729;55;12;32;E-commerce;Boleto;1;390,96;216,00;0,05;390,96;19,55;371,41;216,00
1113;10673;2024-03-02;383;65;9;12;Loja Fisica;Boleto;3;361,13;233,00;0;1083,39;0,00;1083,39;699,00
1114;10674;2025-08-11;650;72;6;16;Loja Fisica;Cartao Credito;2;114,36;63,00;0,08;228,72;18,30;210,42;126,00
1115;10675;2024-03-30;480;56;10;18;E-commerce;Cartao Credito;2;378,13;256,00;0,05;756,26;37,81;718,45;512,00
1116;10675;2024-03-30;480;20;10;18;E-commerce;Cartao Credito;2;214,01;112,00;0;428,02;0,00;428,02;224,00
1117;10675;2024-03-30;480;59;10;18;E-commerce;Pix;1;39,89;28,00;0,10;39,89;3,99;35,90;28,00
1118;10675;2024-03-30;480;3;10;18;E-commerce;Cartao Credito;1;270,81;144,00;0;270,81;0,00;270,81;144,00
1119;10676;2024-01-20;231;75;1;3;Loja Fisica;Pix;2;195,44;110,00;0;390,88;0,00;390,88;220,00
1120;10677;2024-07-24;364;25;10;18;Marketplace;Cartao Credito;2;307,07;133,00;0;614,14;0,00;614,14;266,00
1121;10677;2024-07-24;364;69;10;18;Marketplace;Cartao Credito;1;128,89;80,00;0,15;128,89;19,33;109,56;80,00
1122;10678;2024-12-22;336;26;2;20;Marketplace;Cartao Debito;1;292,63;186,00;0,05;292,63;14,63;278,00;186,00
1123;10678;2024-12-22;336;28;2;20;Marketplace;Cartao Credito;2;159,56;98,00;0;319,12;0,00;319,12;196,00
1124;10678;2024-12-22;336;57;2;20;Marketplace;Cartao Credito;1;97,18;57,00;0,05;97,18;4,86;92,32;57,00
1125;10679;2024-08-01;51;49;7;13;Loja Fisica;Cartao Credito;1;93,60;65,00;0;93,60;0,00;93,60;65,00
1126;10680;2025-08-15;529;63;12;6;Loja Fisica;Pix;2;448,17;301,00;0;896,34;0,00;896,34;602,00
1127;10680;2025-08-15;529;25;12;6;Loja Fisica;Boleto;1;307,07;133,00;0;307,07;0,00;307,07;133,00
1128;10681;2024-09-18;115;54;9;15;Marketplace;Cartao Credito;1;266,52;127,00;0,15;266,52;39,98;226,54;127,00
1129;10682;2024-11-13;445;11;2;20;Marketplace;Cartao Credito;2;351,60;160,00;0,15;703,20;105,48;597,72;320,00
1130;10682;2024-11-13;445;36;2;20;Marketplace;Cartao Credito;2;476,13;295,00;0;952,26;0,00;952,26;590,00
1131;10683;2024-06-30;10;5;10;29;Loja Fisica;Cartao Credito;1;377,97;239,00;0,15;377,97;56,70;321,27;239,00
1132;10684;2024-10-27;633;23;6;16;Loja Fisica;Pix;3;84,30;53,00;0;252,90;0,00;252,90;159,00
1133;10685;2024-07-04;113;40;6;16;E-commerce;Cartao Debito;1;347,83;257,00;0;347,83;0,00;347,83;257,00
1134;10686;2024-11-24;27;19;1;3;Loja Fisica;Pix;3;335,99;161,00;0;1007,97;0,00;1007,97;483,00
1135;10686;2024-11-24;27;68;1;3;Loja Fisica;Cartao Credito;1;106,02;75,00;0;106,02;0,00;106,02;75,00
1136;10686;2024-11-24;27;12;1;3;Loja Fisica;Cartao Credito;1;442,84;299,00;0;442,84;0,00;442,84;299,00
1137;10687;2025-03-01;451;1;9;42;Loja Fisica;Cartao Debito;1;438,15;304,00;0,05;438,15;21,91;416,24;304,00
1138;10687;2025-03-01;451;42;9;42;Loja Fisica;Cartao Debito;2;178,86;79,00;0;357,72;0,00;357,72;158,00
1139;10688;2024-04-08;505;17;8;9;E-commerce;Boleto;1;359,57;219,00;0;359,57;0,00;359,57;219,00
1140;10688;2024-04-08;505;11;8;9;E-commerce;Cartao Credito;2;351,60;160,00;0,10;703,20;70,32;632,88;320,00
1141;10688;2024-04-08;505;14;8;9;E-commerce;Cartao Credito;1;410,81;210,00;0;410,81;0,00;410,81;210,00
1142;10689;2024-12-02;474;35;12;40;E-commerce;Cartao Credito;2;434,65;220,00;0;869,30;0,00;869,30;440,00
1143;10690;2024-05-28;755;7;10;29;Marketplace;Cartao Credito;2;220,80;106,00;0;441,60;0,00;441,60;212,00
1144;10691;2024-08-31;407;45;3;47;Loja Fisica;Boleto;1;685,07;296,00;0,15;685,07;102,76;582,31;296,00
1145;10691;2024-08-31;407;58;3;47;Loja Fisica;Pix;4;490,22;308,00;0,05;1960,88;98,04;1862,84;1232,00
1146;10692;2024-04-30;287;44;12;32;E-commerce;Cartao Credito;4;464,54;216,00;0;1858,16;0,00;1858,16;864,00
1147;10693;2025-05-14;468;67;9;15;E-commerce;Cartao Credito;1;595,86;264,00;0,15;595,86;89,38;506,48;264,00
1148;10693;2025-05-14;468;70;9;15;E-commerce;Cartao Debito;1;544,49;299,00;0;544,49;0,00;544,49;299,00
1149;10694;2024-05-03;730;58;9;15;Loja Fisica;Cartao Debito;1;490,22;308,00;0;490,22;0,00;490,22;308,00
1150;10694;2024-05-03;730;24;9;15;Loja Fisica;Cartao Credito;1;329,45;186,00;0,08;329,45;26,36;303,09;186,00
1151;10694;2024-05-03;730;29;9;15;Loja Fisica;Pix;2;597,77;312,00;0;1195,54;0,00;1195,54;624,00
1152;10695;2025-09-07;577;70;3;27;E-commerce;Cartao Credito;1;544,49;299,00;0,08;544,49;43,56;500,93;299,00
1153;10696;2025-11-27;651;70;3;2;E-commerce;Cartao Credito;3;544,49;299,00;0,08;1633,47;130,68;1502,79;897,00
1154;10696;2025-11-27;651;7;3;2;E-commerce;Cartao Credito;3;220,80;106,00;0,05;662,40;33,12;629,28;318,00
1155;10697;2025-03-07;480;1;8;43;Loja Fisica;Pix;1;438,15;304,00;0,10;438,15;43,81;394,33;304,00
1156;10697;2025-03-07;480;9;8;43;Loja Fisica;Cartao Credito;1;111,45;77,00;0,05;111,45;5,57;105,88;77,00
1157;10698;2024-06-13;401;25;4;41;E-commerce;Cartao Credito;1;307,07;133,00;0;307,07;0,00;307,07;133,00
1158;10698;2024-06-13;401;36;4;41;E-commerce;Cartao Credito;1;476,13;295,00;0,05;476,13;23,81;452,32;295,00
1159;10699;2025-11-19;211;2;3;27;Loja Fisica;Cartao Credito;2;56,63;41,00;0,08;113,26;9,06;104,20;82,00
1160;10699;2025-11-19;211;61;3;27;Loja Fisica;Cartao Credito;1;276,33;194,00;0,05;276,33;13,82;262,51;194,00
1161;10700;2025-09-16;158;35;8;43;Loja Fisica;Cartao Credito;3;434,65;220,00;0;1303,95;0,00;1303,95;660,00
1162;10700;2025-09-16;158;15;8;43;Loja Fisica;Pix;2;98,13;48,00;0,05;196,26;9,81;186,45;96,00
1163;10700;2025-09-16;158;63;8;43;Loja Fisica;Pix;2;448,17;301,00;0;896,34;0,00;896,34;602,00
1164;10700;2025-09-16;158;47;8;43;Loja Fisica;Pix;1;477,26;210,00;0,15;477,26;71,59;405,67;210,00
1165;10701;2025-03-18;59;36;7;35;E-commerce;Pix;3;476,13;295,00;0,10;1428,39;142,84;1285,55;885,00
1166;10701;2025-03-18;59;33;7;35;E-commerce;Cartao Credito;4;122,35;81,00;0;489,40;0,00;489,40;324,00
1167;10701;2025-03-18;59;63;7;35;E-commerce;Cartao Credito;1;448,17;301,00;0,05;448,17;22,41;425,76;301,00
1168;10702;2024-09-29;800;67;2;48;E-commerce;Cartao Credito;3;595,86;264,00;0,10;1787,58;178,76;1608,82;792,00
1169;10703;2025-08-27;101;47;11;30;Loja Fisica;Cartao Debito;1;477,26;210,00;0,10;477,26;47,73;429,53;210,00
1170;10704;2025-02-07;763;59;12;38;Loja Fisica;Cartao Credito;1;39,89;28,00;0,08;39,89;3,19;36,70;28,00
1171;10704;2025-02-07;763;56;12;38;Loja Fisica;Cartao Credito;2;378,13;256,00;0;756,26;0,00;756,26;512,00
1172;10705;2025-10-07;102;59;6;16;Loja Fisica;Cartao Credito;2;39,89;28,00;0;79,78;0,00;79,78;56,00
1173;10706;2024-12-26;284;34;4;41;Loja Fisica;Cartao Credito;2;476,27;241,00;0;952,54;0,00;952,54;482,00
1174;10707;2025-07-14;330;64;11;30;E-commerce;Cartao Credito;2;590,82;320,00;0;1181,64;0,00;1181,64;640,00
1175;10707;2025-07-14;330;30;11;30;E-commerce;Cartao Credito;1;559,42;244,00;0;559,42;0,00;559,42;244,00
1176;10708;2025-10-16;321;26;7;36;E-commerce;Pix;1;292,63;186,00;0,10;292,63;29,26;263,37;186,00
1177;10708;2025-10-16;321;57;7;36;E-commerce;Cartao Credito;3;97,18;57,00;0,15;291,54;43,73;247,81;171,00
1178;10709;2024-01-17;195;72;2;21;E-commerce;Pix;1;114,36;63,00;0,05;114,36;5,72;108,64;63,00
1179;10709;2024-01-17;195;12;2;21;E-commerce;Cartao Debito;1;442,84;299,00;0,08;442,84;35,43;407,41;299,00
1180;10709;2024-01-17;195;34;2;21;E-commerce;Pix;1;476,27;241,00;0;476,27;0,00;476,27;241,00
1181;10710;2025-01-29;754;73;2;21;E-commerce;Cartao Debito;4;105,23;75,00;0;420,92;0,00;420,92;300,00
1182;10710;2025-01-29;754;6;2;21;E-commerce;Pix;1;367,38;167,00;0;367,38;0,00;367,38;167,00
1183;10710;2025-01-29;754;64;2;21;E-commerce;Cartao Debito;1;590,82;320,00;0,10;590,82;59,08;531,74;320,00
1184;10711;2024-08-19;664;32;8;43;E-commerce;Pix;3;532,43;285,00;0,15;1597,29;239,59;1357,70;855,00
1185;10712;2025-02-28;565;67;9;12;Marketplace;Pix;1;595,86;264,00;0,10;595,86;59,59;536,27;264,00
1186;10713;2025-01-31;268;56;12;32;E-commerce;Cartao Credito;1;378,13;256,00;0;378,13;0,00;378,13;256,00
1187;10713;2025-01-31;268;18;12;32;E-commerce;Cartao Debito;1;187,78;108,00;0,15;187,78;28,17;159,61;108,00
1188;10713;2025-01-31;268;69;12;32;E-commerce;Cartao Debito;1;128,89;80,00;0;128,89;0,00;128,89;80,00
1189;10713;2025-01-31;268;65;12;32;E-commerce;Cartao Credito;2;361,13;233,00;0,08;722,26;57,78;664,48;466,00
1190;10714;2025-09-10;738;60;4;28;Loja Fisica;Cartao Credito;1;201,75;142,00;0,15;201,75;30,26;171,49;142,00
1191;10714;2025-09-10;738;64;4;28;Loja Fisica;Cartao Debito;1;590,82;320,00;0;590,82;0,00;590,82;320,00
1192;10715;2025-07-27;573;19;8;43;E-commerce;Cartao Credito;1;335,99;161,00;0;335,99;0,00;335,99;161,00
1193;10715;2025-07-27;573;73;8;43;E-commerce;Cartao Credito;1;105,23;75,00;0,10;105,23;10,52;94,71;75,00
1194;10715;2025-07-27;573;56;8;43;E-commerce;Cartao Debito;2;378,13;256,00;0;756,26;0,00;756,26;512,00
1195;10716;2025-04-07;552;73;5;11;E-commerce;Cartao Debito;2;105,23;75,00;0,08;210,46;16,84;193,62;150,00
1196;10717;2025-07-06;601;7;11;46;Loja Fisica;Pix;2;220,80;106,00;0;441,60;0,00;441,60;212,00
1197;10718;2024-03-13;66;32;10;18;Loja Fisica;Pix;4;532,43;285,00;0,15;2129,72;319,46;1810,26;1140,00
1198;10718;2024-03-13;66;24;10;18;Loja Fisica;Pix;1;329,45;186,00;0,05;329,45;16,47;312,98;186,00
1199;10719;2024-04-06;588;49;7;36;E-commerce;Cartao Debito;2;93,60;65,00;0;187,20;0,00;187,20;130,00
1200;10719;2024-04-06;588;40;7;36;E-commerce;Cartao Credito;1;347,83;257,00;0,10;347,83;34,78;313,05;257,00
1201;10720;2024-04-02;267;44;3;1;Loja Fisica;Pix;1;464,54;216,00;0;464,54;0,00;464,54;216,00
1202;10721;2025-11-30;98;2;6;44;Loja Fisica;Cartao Credito;1;56,63;41,00;0,05;56,63;2,83;53,80;41,00
1203;10721;2025-11-30;98;73;6;44;Loja Fisica;Cartao Credito;1;105,23;75,00;0,15;105,23;15,78;89,45;75,00
1204;10721;2025-11-30;98;64;6;44;Loja Fisica;Cartao Debito;1;590,82;320,00;0;590,82;0,00;590,82;320,00
1205;10721;2025-11-30;98;20;6;44;Loja Fisica;Cartao Credito;1;214,01;112,00;0,08;214,01;17,12;196,89;112,00
1206;10722;2024-06-30;153;5;9;42;E-commerce;Cartao Debito;3;377,97;239,00;0,15;1133,91;170,09;963,82;717,00
1207;10723;2024-11-15;111;22;5;34;Loja Fisica;Cartao Credito;3;489,98;310,00;0,05;1469,94;73,50;1396,44;930,00
1208;10724;2025-09-19;466;58;6;23;Marketplace;Pix;3;490,22;308,00;0,10;1470,66;147,07;1323,59;924,00
1209;10725;2025-01-09;246;6;3;47;Marketplace;Boleto;1;367,38;167,00;0,05;367,38;18,37;349,01;167,00
1210;10726;2025-12-25;102;68;10;29;E-commerce;Pix;1;106,02;75,00;0,10;106,02;10,60;95,42;75,00
1211;10727;2025-07-13;206;38;11;30;Loja Fisica;Cartao Credito;3;639,39;299,00;0,05;1918,17;95,91;1822,26;897,00
1212;10728;2025-05-17;504;40;1;37;Loja Fisica;Boleto;1;347,83;257,00;0,15;347,83;52,17;295,66;257,00
1213;10728;2025-05-17;504;8;1;37;Loja Fisica;Cartao Credito;1;252,71;167,00;0;252,71;0,00;252,71;167,00
1214;10729;2025-08-24;585;69;12;6;Loja Fisica;Cartao Credito;1;128,89;80,00;0;128,89;0,00;128,89;80,00
1215;10729;2025-08-24;585;69;12;6;Loja Fisica;Pix;1;128,89;80,00;0,15;128,89;19,33;109,56;80,00
1216;10730;2025-06-04;183;28;9;12;Loja Fisica;Cartao Debito;1;159,56;98,00;0;159,56;0,00;159,56;98,00
1217;10730;2025-06-04;183;10;9;12;Loja Fisica;Cartao Credito;2;465,89;208,00;0,05;931,78;46,59;885,19;416,00
1218;10731;2024-01-16;391;1;1;37;Loja Fisica;Boleto;3;438,15;304,00;0,10;1314,45;131,44;1183,00;912,00
1219;10731;2024-01-16;391;23;1;37;Loja Fisica;Cartao Credito;4;84,30;53,00;0,15;337,20;50,58;286,62;212,00
1220;10732;2025-02-15;160;55;1;37;Loja Fisica;Cartao Debito;2;390,96;216,00;0,10;781,92;78,19;703,73;432,00
1221;10733;2024-07-28;755;54;11;17;Marketplace;Cartao Credito;2;266,52;127,00;0,05;533,04;26,65;506,39;254,00
1222;10734;2025-05-14;615;58;5;4;Loja Fisica;Cartao Credito;1;490,22;308,00;0,10;490,22;49,02;441,20;308,00
1223;10734;2025-05-14;615;15;5;4;Loja Fisica;Pix;1;98,13;48,00;0,15;98,13;14,72;83,41;48,00
1224;10735;2024-12-01;758;37;3;47;Loja Fisica;Cartao Debito;1;61,93;30,00;0;61,93;0,00;61,93;30,00
1225;10735;2024-12-01;758;16;3;47;Loja Fisica;Cartao Debito;1;146,13;65,00;0;146,13;0,00;146,13;65,00
1226;10736;2025-05-24;131;14;4;41;Loja Fisica;Boleto;1;410,81;210,00;0;410,81;0,00;410,81;210,00
1227;10737;2025-12-11;248;57;2;20;Loja Fisica;Pix;1;97,18;57,00;0;97,18;0,00;97,18;57,00
1228;10738;2024-07-12;743;44;4;28;Loja Fisica;Cartao Debito;2;464,54;216,00;0;929,08;0,00;929,08;432,00
1229;10738;2024-07-12;743;26;4;28;Loja Fisica;Cartao Credito;3;292,63;186,00;0;877,89;0,00;877,89;558,00
1230;10739;2024-10-25;66;57;9;15;Loja Fisica;Cartao Credito;1;97,18;57,00;0,05;97,18;4,86;92,32;57,00
1231;10739;2024-10-25;66;68;9;15;Loja Fisica;Cartao Credito;1;106,02;75,00;0;106,02;0,00;106,02;75,00
1232;10740;2024-02-28;702;22;2;14;Loja Fisica;Cartao Credito;2;489,98;310,00;0;979,96;0,00;979,96;620,00
1233;10741;2024-04-16;240;50;11;17;Loja Fisica;Cartao Debito;2;142,61;60,00;0;285,22;0,00;285,22;120,00
1234;10742;2024-02-06;559;74;10;29;Loja Fisica;Pix;2;75,76;32,00;0;151,52;0,00;151,52;64,00
1235;10742;2024-02-06;559;31;10;29;Loja Fisica;Cartao Credito;2;331,86;210,00;0,08;663,72;53,10;610,62;420,00
1236;10743;2025-10-13;491;29;8;43;Marketplace;Pix;1;597,77;312,00;0,10;597,77;59,78;537,99;312,00
1237;10744;2025-02-01;165;19;5;19;Loja Fisica;Pix;1;335,99;161,00;0,05;335,99;16,80;319,19;161,00
1238;10745;2024-08-20;129;54;7;36;E-commerce;Pix;3;266,52;127,00;0,05;799,56;39,98;759,58;381,00
1239;10746;2025-02-01;373;68;8;9;Loja Fisica;Pix;1;106,02;75,00;0;106,02;0,00;106,02;75,00
1240;10746;2025-02-01;373;47;8;9;Loja Fisica;Cartao Debito;3;477,26;210,00;0,08;1431,78;114,54;1317,24;630,00
1241;10747;2025-01-18;315;70;11;17;Loja Fisica;Cartao Debito;2;544,49;299,00;0;1088,98;0,00;1088,98;598,00
1242;10748;2025-09-30;53;50;7;13;Loja Fisica;Cartao Credito;3;142,61;60,00;0,05;427,83;21,39;406,44;180,00
1243;10749;2025-12-11;396;52;4;28;Loja Fisica;Cartao Credito;1;466,16;306,00;0,15;466,16;69,92;396,24;306,00
1244;10750;2025-04-24;757;68;4;39;Loja Fisica;Pix;2;106,02;75,00;0;212,04;0,00;212,04;150,00
1245;10750;2025-04-24;757;11;4;39;Loja Fisica;Cartao Debito;1;351,60;160,00;0,15;351,60;52,74;298,86;160,00
1246;10750;2025-04-24;757;12;4;39;Loja Fisica;Cartao Credito;1;442,84;299,00;0;442,84;0,00;442,84;299,00
1247;10751;2024-08-06;68;58;5;45;Loja Fisica;Cartao Credito;1;490,22;308,00;0,10;490,22;49,02;441,20;308,00
1248;10751;2024-08-06;68;72;5;45;Loja Fisica;Cartao Credito;1;114,36;63,00;0;114,36;0,00;114,36;63,00
1249;10751;2024-08-06;68;53;5;45;Loja Fisica;Pix;1;569,38;241,00;0,08;569,38;45,55;523,83;241,00
1250;10752;2024-10-14;256;57;12;25;Marketplace;Cartao Credito;1;97,18;57,00;0;97,18;0,00;97,18;57,00
1251;10752;2024-10-14;256;49;12;25;Marketplace;Cartao Credito;1;93,60;65,00;0,15;93,60;14,04;79,56;65,00
1252;10753;2025-01-06;599;63;8;9;Loja Fisica;Cartao Credito;3;448,17;301,00;0,08;1344,51;107,56;1236,95;903,00
1253;10754;2024-03-28;71;51;6;44;Loja Fisica;Cartao Debito;3;132,15;89,00;0;396,45;0,00;396,45;267,00
1254;10754;2024-03-28;71;26;6;44;Loja Fisica;Cartao Credito;3;292,63;186,00;0;877,89;0,00;877,89;558,00
1255;10755;2024-03-26;618;54;6;44;Marketplace;Cartao Debito;4;266,52;127,00;0;1066,08;0,00;1066,08;508,00
1256;10756;2024-10-13;25;31;9;12;Loja Fisica;Cartao Credito;2;331,86;210,00;0;663,72;0,00;663,72;420,00
1257;10756;2024-10-13;25;6;9;12;Loja Fisica;Pix;1;367,38;167,00;0,15;367,38;55,11;312,27;167,00
1258;10756;2024-10-13;25;43;9;12;Loja Fisica;Cartao Debito;1;564,99;284,00;0;564,99;0,00;564,99;284,00
1259;10757;2024-01-11;588;49;12;38;Loja Fisica;Pix;1;93,60;65,00;0,10;93,60;9,36;84,24;65,00
1260;10758;2024-12-09;525;44;6;23;E-commerce;Pix;1;464,54;216,00;0;464,54;0,00;464,54;216,00
1261;10758;2024-12-09;525;63;6;23;E-commerce;Cartao Debito;1;448,17;301,00;0;448,17;0,00;448,17;301,00
1262;10759;2024-03-27;327;17;11;17;E-commerce;Cartao Credito;2;359,57;219,00;0;719,14;0,00;719,14;438,00
1263;10759;2024-03-27;327;9;11;17;E-commerce;Cartao Credito;1;111,45;77,00;0,15;111,45;16,72;94,73;77,00
1264;10759;2024-03-27;327;10;11;17;E-commerce;Pix;1;465,89;208,00;0;465,89;0,00;465,89;208,00
1265;10760;2025-09-24;160;43;2;48;E-commerce;Pix;2;564,99;284,00;0;1129,98;0,00;1129,98;568,00
1266;10760;2025-09-24;160;18;2;48;E-commerce;Cartao Debito;1;187,78;108,00;0,10;187,78;18,78;169,00;108,00
1267;10760;2025-09-24;160;12;2;48;E-commerce;Pix;1;442,84;299,00;0,15;442,84;66,43;376,41;299,00
1268;10760;2025-09-24;160;11;2;48;E-commerce;Pix;1;351,60;160,00;0,10;351,60;35,16;316,44;160,00
1269;10761;2024-07-21;508;8;12;32;E-commerce;Cartao Credito;1;252,71;167,00;0,08;252,71;20,22;232,49;167,00
1270;10762;2024-07-21;148;16;5;11;Marketplace;Cartao Credito;2;146,13;65,00;0;292,26;0,00;292,26;130,00
1271;10762;2024-07-21;148;30;5;11;Marketplace;Boleto;1;559,42;244,00;0,10;559,42;55,94;503,48;244,00
1272;10763;2025-02-26;656;31;9;15;Loja Fisica;Cartao Debito;1;331,86;210,00;0,10;331,86;33,19;298,67;210,00
1273;10764;2024-10-15;67;56;3;1;Loja Fisica;Cartao Debito;1;378,13;256,00;0,15;378,13;56,72;321,41;256,00
1274;10765;2025-11-21;327;9;2;21;E-commerce;Boleto;1;111,45;77,00;0,10;111,45;11,15;100,31;77,00
1275;10765;2025-11-21;327;62;2;21;E-commerce;Boleto;1;342,76;167,00;0;342,76;0,00;342,76;167,00
1276;10765;2025-11-21;327;25;2;21;E-commerce;Cartao Credito;1;307,07;133,00;0;307,07;0,00;307,07;133,00
1277;10766;2025-04-21;333;60;8;43;Marketplace;Cartao Credito;2;201,75;142,00;0,05;403,50;20,18;383,32;284,00
1278;10766;2025-04-21;333;50;8;43;Marketplace;Cartao Debito;1;142,61;60,00;0;142,61;0,00;142,61;60,00
1279;10766;2025-04-21;333;49;8;43;Marketplace;Cartao Credito;4;93,60;65,00;0,10;374,40;37,44;336,96;260,00
1280;10767;2025-03-20;177;13;11;30;Loja Fisica;Cartao Credito;1;125,43;65,00;0,05;125,43;6,27;119,16;65,00
1281;10767;2025-03-20;177;3;11;30;Loja Fisica;Cartao Credito;1;270,81;144,00;0;270,81;0,00;270,81;144,00
1282;10767;2025-03-20;177;71;11;30;Loja Fisica;Pix;1;193,81;118,00;0;193,81;0,00;193,81;118,00
